split,label_path,line_no,error,raw
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\labels\BubatBarat_20260315_074418_jpg.rf.7b0c504ffa08fbca233eb14afe66c6f4.txt,26,format_bukan_5_kolom,3 0.9806818181818182 0.7681818181818182 0.9852272727272727 0.7636363636363637 0.9875 0.7556818181818182 0.9943181818181818 0.7534090909090909 0.9931818181818182 0.7636363636363637 0.9863636363636363 0.7681818181818182 0.9784090909090909 0.7795454545454545 0.9818181818181818 0.7909090909090909 0.9818181818181818 0.8011363636363636 0.9738636363636364 0.8102272727272727 0.9738636363636364 0.821590909090909 0.9829545454545454 0.8375 0.9840909090909091 0.8454545454545455 0.9818181818181818 0.8556818181818182 0.9818181818181818 0.9102272727272728 0.9761363636363637 0.9170454545454545 0.9761363636363637 0.9261363636363636 0.9806818181818182 0.9340909090909091 0.9875 0.9352272727272727 0.9875 0.9386363636363636 0.9840909090909091 0.9420454545454545 0.9840909090909091 0.9477272727272728 0.9806818181818182 0.9511363636363637 0.9784090909090909 0.9488636363636364 0.9738636363636364 0.9534090909090909 0.9704545454545455 0.9988636363636364 0.9579545454545455 0.9988636363636364 0.9534090909090909 0.9954545454545455 0.9545454545454546 0.9863636363636363 0.9477272727272728 0.9772727272727273 0.9477272727272728 0.9409090909090909 0.9409090909090909 0.9386363636363636 0.9272727272727272 0.9443181818181818 0.9227272727272727 0.9386363636363636 0.9159090909090909 0.9113636363636364 0.9170454545454545 0.875 0.9147727272727273 0.8727272727272727 0.9181818181818182 0.8738636363636364 0.9204545454545454 0.8715909090909091 0.9227272727272727 0.8602272727272727 0.928409090909091 0.85 0.9340909090909091 0.8488636363636364 0.9386363636363636 0.8534090909090909 0.9409090909090909 0.8522727272727273 0.9409090909090909 0.8454545454545455 0.9386363636363636 0.8420454545454545 0.9397727272727273 0.8306818181818182 0.9375 0.8284090909090909 0.9352272727272727 0.8159090909090909 0.9306818181818182 0.8113636363636364 0.9352272727272727 0.803409090909091 0.9363636363636364 0.7931818181818182 0.9420454545454545 0.7909090909090909 0.9431818181818182 0.7875 0.946590909090909 0.7875 0.9488636363636364 0.7909090909090909 0.9534090909090909 0.7875 0.9613636363636363 0.7875 0.9625 0.7897727272727273 0.9738636363636364 0.7920454545454545 0.975 0.775 0.9806818181818182 0.7693181818181818
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\labels\BubatBarat_20260315_074418_jpg.rf.7b0c504ffa08fbca233eb14afe66c6f4.txt,27,format_bukan_5_kolom,3 0.4113636363636364 0.015909090909090907 0.4147727272727273 0.029545454545454545 0.4113636363636364 0.03977272727272727 0.4113636363636364 0.05227272727272727 0.4090909090909091 0.053409090909090906 0.4113636363636364 0.056818181818181816 0.4090909090909091 0.056818181818181816 0.4056818181818182 0.05227272727272727 0.4022727272727273 0.04318181818181818 0.3965909090909091 0.03977272727272727 0.4 0.015909090909090907 0.4102272727272727 0.015909090909090907
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\labels\BubatBarat_20260315_074418_jpg.rf.7b0c504ffa08fbca233eb14afe66c6f4.txt,28,format_bukan_5_kolom,3 0.8977272727272727 0.5329545454545455 0.9022727272727272 0.5397727272727273 0.9022727272727272 0.553409090909091 0.9045454545454545 0.5556818181818182 0.9045454545454545 0.5659090909090909 0.9022727272727272 0.5670454545454545 0.9045454545454545 0.571590909090909 0.9090909090909091 0.5727272727272728 0.9215909090909091 0.5579545454545455 0.925 0.5613636363636364 0.925 0.5647727272727273 0.9215909090909091 0.5681818181818182 0.9181818181818182 0.5886363636363636 0.9193181818181818 0.5965909090909091 0.9238636363636363 0.6022727272727273 0.9193181818181818 0.6045454545454545 0.9159090909090909 0.6113636363636363 0.9170454545454545 0.6215909090909091 0.9147727272727273 0.6227272727272727 0.9147727272727273 0.6272727272727273 0.9181818181818182 0.6375 0.9113636363636364 0.6636363636363637 0.9159090909090909 0.678409090909091 0.9170454545454545 0.6988636363636364 0.9147727272727273 0.7284090909090909 0.9068181818181819 0.7568181818181818 0.9045454545454545 0.7568181818181818 0.9034090909090909 0.7522727272727273 0.9034090909090909 0.7329545454545454 0.9 0.7272727272727273 0.9 0.7227272727272728 0.8909090909090909 0.7113636363636363 0.8897727272727273 0.6886363636363636 0.8931818181818182 0.6829545454545455 0.8829545454545454 0.6590909090909091 0.8829545454545454 0.634090909090909 0.8784090909090909 0.5977272727272728 0.8738636363636364 0.5897727272727272 0.865909090909091 0.5897727272727272 0.865909090909091 0.5863636363636363 0.8795454545454545 0.5761363636363637 0.8806818181818182 0.5465909090909091 0.8909090909090909 0.5329545454545455 0.8965909090909091 0.5329545454545455
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\labels\BubatBarat_20260315_074418_jpg.rf.7b0c504ffa08fbca233eb14afe66c6f4.txt,29,format_bukan_5_kolom,3 0.3 0.14772727272727273 0.3159090909090909 0.1534090909090909 0.3170454545454545 0.1625 0.31136363636363634 0.16818181818181818 0.3090909090909091 0.175 0.30227272727272725 0.17954545454545454 0.2988636363636364 0.1943181818181818 0.29204545454545455 0.20454545454545456 0.2875 0.20454545454545456 0.2863636363636364 0.20113636363636364 0.2852272727272727 0.17045454545454544 0.2909090909090909 0.1534090909090909 0.2988636363636364 0.14772727272727273
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\labels\BubatBarat_20260315_074418_jpg.rf.7b0c504ffa08fbca233eb14afe66c6f4.txt,30,format_bukan_5_kolom,3 0.45 0.10568181818181818 0.4647727272727273 0.10454545454545454 0.46704545454545454 0.10909090909090909 0.4693181818181818 0.1431818181818182 0.4693181818181818 0.16022727272727272 0.4636363636363636 0.17613636363636365 0.4602272727272727 0.17954545454545454 0.45795454545454545 0.18977272727272726 0.4511363636363636 0.19204545454545455 0.44545454545454544 0.18863636363636363 0.44545454545454544 0.18409090909090908 0.4431818181818182 0.18181818181818182 0.4409090909090909 0.13068181818181818 0.4431818181818182 0.12613636363636363 0.4420454545454545 0.11136363636363636 0.45 0.10681818181818181
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\labels\BubatBarat_20260315_074418_jpg.rf.7b0c504ffa08fbca233eb14afe66c6f4.txt,31,format_bukan_5_kolom,3 0.6977272727272728 0 0.7045454545454546 0 0.7045454545454546 0.019318181818181818 0.6977272727272728 0.015909090909090907 0.6977272727272728 0.0011363636363636363
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\labels\BubatBarat_20260315_074418_jpg.rf.7b0c504ffa08fbca233eb14afe66c6f4.txt,32,format_bukan_5_kolom,3 0.6647727272727273 0.1159090909090909 0.6670454545454545 0.11704545454545455 0.6715909090909091 0.1318181818181818 0.6761363636363636 0.13636363636363635 0.6761363636363636 0.13977272727272727 0.6715909090909091 0.1431818181818182 0.6715909090909091 0.14772727272727273 0.6738636363636363 0.15454545454545454 0.678409090909091 0.1590909090909091 0.6715909090909091 0.16022727272727272 0.6727272727272727 0.16477272727272727 0.6772727272727272 0.16363636363636364 0.6772727272727272 0.16590909090909092 0.6715909090909091 0.17045454545454544 0.6715909090909091 0.17613636363636365 0.6738636363636363 0.1784090909090909 0.6715909090909091 0.19204545454545455 0.6738636363636363 0.20113636363636364 0.678409090909091 0.2056818181818182 0.6806818181818182 0.2159090909090909 0.6795454545454546 0.24204545454545454 0.6681818181818182 0.2409090909090909 0.6647727272727273 0.24545454545454545 0.6613636363636364 0.24545454545454545 0.6602272727272728 0.24204545454545454 0.6579545454545455 0.22045454545454546 0.6534090909090909 0.21022727272727273 0.6556818181818181 0.19090909090909092 0.65 0.18863636363636363 0.6477272727272727 0.18295454545454545 0.6477272727272727 0.1534090909090909 0.6522727272727272 0.14204545454545456 0.6534090909090909 0.12840909090909092 0.6579545454545455 0.11704545454545455 0.6636363636363637 0.1159090909090909
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\labels\BubatBarat_20260315_074418_jpg.rf.7b0c504ffa08fbca233eb14afe66c6f4.txt,33,format_bukan_5_kolom,3 0.8056818181818182 0.11818181818181818 0.8090909090909091 0.11818181818181818 0.8136363636363636 0.12386363636363637 0.8170454545454545 0.1375 0.825 0.14886363636363636 0.8295454545454546 0.14886363636363636 0.8318181818181818 0.14659090909090908 0.8306818181818182 0.1431818181818182 0.8340909090909091 0.14659090909090908 0.8386363636363636 0.13522727272727272 0.8420454545454545 0.13522727272727272 0.8431818181818181 0.1409090909090909 0.8397727272727272 0.17613636363636365 0.8340909090909091 0.19545454545454546 0.825 0.19886363636363635 0.8147727272727273 0.21136363636363636 0.8068181818181818 0.21363636363636362 0.8 0.22613636363636364 0.7977272727272727 0.22386363636363638 0.7988636363636363 0.18295454545454545 0.7954545454545454 0.16363636363636364 0.7954545454545454 0.14886363636363636 0.803409090909091 0.1318181818181818 0.803409090909091 0.12045454545454545 0.8056818181818182 0.11931818181818182
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\labels\BubatBarat_20260315_074418_jpg.rf.7b0c504ffa08fbca233eb14afe66c6f4.txt,34,format_bukan_5_kolom,2 0.246875 0.325 0.2453125 0.34166666704545456 0.23671875 0.3569444443181818 0.23359375 0.3694444443181818 0.2328125 0.3902777772727272 0.22421875 0.4180555556818182 0.2078125 0.4194444443181818 0.20234375 0.42638888863636365 0.20234375 0.44166666704545454 0.215625 0.45 0.21953125 0.4625 0.21796875 0.47638888863636364 0.209375 0.5041666670454545 0.2015625 0.5597222227272728 0.203125 0.6180555556818181 0.2125 0.6402777772727273 0.22578125 0.65 0.29296875 0.6541666670454545 0.35078125 0.6430555556818182 0.35625 0.6319444443181819 0.3625 0.6291666670454545 0.365625 0.6180555556818181 0.365625 0.5958333329545455 0.3796875 0.5263888886363636 0.38046875 0.5 0.384375 0.4930555556818182 0.38671875 0.4736111113636364 0.38671875 0.3305555556818182 0.375 0.2791666670454545 0.3625 0.2513888886363636 0.35234375 0.2430555556818182 0.328125 0.23888888863636362 0.32734375 0.23888888863636362 0.28671875 0.24444444431818182 0.2765625 0.2513888886363636 0.25859375 0.28888888863636364 0.246875 0.325
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\labels\BubatBarat_20260315_074418_jpg.rf.7b0c504ffa08fbca233eb14afe66c6f4.txt,35,format_bukan_5_kolom,2 0 0.6430555556818182 0.003125 0.6472222227272727 0.0109375 0.6541666670454545 0.046875 0.6555555556818181 0.06328125 0.6611111113636364 0.1125 0.6583333329545455 0.1296875 0.6625 0.15 0.6611111113636364 0.15234375 0.6569444443181819 0.15546875 0.6430555556818182 0.16015625 0.5777777772727273 0.184375 0.5111111113636364 0.184375 0.5055555556818182 0.1953125 0.5 0.19921875 0.5027777772727272 0.20390625 0.49027777727272726 0.20625 0.4583333329545454 0.20390625 0.4555555556818182 0.2046875 0.4458333329545454 0.2 0.44166666704545454 0.1984375 0.4194444443181818 0.20625 0.41527777727272724 0.20859375 0.40833333295454544 0.209375 0.3680555556818182 0.2140625 0.3625 0.21328125 0.3486111113636364 0.2109375 0.35138888863636364 0.21171875 0.3555555556818182 0.20859375 0.3569444443181818 0.20625 0.30277777727272726 0.19453125 0.28888888863636364 0.190625 0.2680555556818182 0.17890625 0.25277777727272727 0.16171875 0.24861111136363637 0.1609375 0.24722222272727273 0.115625 0.2513888886363636 0.0953125 0.2652777772727273 0.0734375 0.3 0.046875 0.3555555556818182 0.028125 0.41527777727272724 0.0234375 0.42083333295454545 0.0078125 0.42083333295454545 0.0046875 0.42638888863636365 0.00625 0.4388888886363636 0.0125 0.45 0 0.4819444443181818 0 0.6430555556818182
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\labels\BubatBarat_20260315_074418_jpg.rf.7b0c504ffa08fbca233eb14afe66c6f4.txt,36,format_bukan_5_kolom,2 0.18828125 0.08333333295454545 0.1890625 0.09027777727272727 0.19296875 0.09166666704545455 0.1921875 0.11111111136363636 0.15859375 0.1125 0.15390625 0.11944444431818181 0.13671875 0.17361111136363638 0.12265625 0.17083333295454547 0.1171875 0.18194444431818182 0.11796875 0.18611111136363637 0.12578125 0.19027777727272727 0.12890625 0.19861111136363638 0.115625 0.24722222272727273 0.165625 0.24583333295454546 0.184375 0.25277777727272727 0.2 0.2916666670454546 0.209375 0.3069444443181818 0.20703125 0.3194444443181818 0.209375 0.3541666670454546 0.2125 0.3611111113636364 0.215625 0.35277777727272724 0.2265625 0.3597222227272728 0.23359375 0.35138888863636364 0.2375 0.3375 0.2375 0.3069444443181818 0.25234375 0.2680555556818182 0.253125 0.25972222272727274 0.25859375 0.2513888886363636 0.26484375 0.2513888886363636 0.26875 0.21666666704545454 0.26875 0.16111111136363637 0.2640625 0.15416666704545454 0.2640625 0.1319444443181818 0.26015625 0.12222222272727272 0.2625 0.11944444431818181 0.26171875 0.1125 0.234375 0.10138888863636364 0.22890625 0.1055555556818182 0.21953125 0.10138888863636364 0.21640625 0.10833333295454545 0.209375 0.09861111136363636 0.22109375 0.08888888863636364 0.22265625 0.08333333295454545 0.23359375 0.08472222272727273 0.2265625 0.0875 0.22734375 0.09027777727272727 0.2375 0.0819444443181818 0.25703125 0.08055555568181819 0.24765625 0.06805555568181818 0.2296875 0.06388888863636363 0.225390625 0.06388888863636363 0.19453125 0.06666666704545454 0.1875 0.07361111136363636 0.1828125 0.0819444443181818 0.18828125 0.08333333295454545
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\labels\BubatBarat_20260315_074418_jpg.rf.7b0c504ffa08fbca233eb14afe66c6f4.txt,37,format_bukan_5_kolom,2 0.46328125 0.2972222227272728 0.4546875 0.3111111113636364 0.453125 0.3277777772727272 0.44765625 0.34166666704545456 0.44140625 0.3930555556818182 0.44296875 0.40694444431818183 0.440625 0.4319444443181818 0.4375 0.44027777727272727 0.42109375 0.4430555556818182 0.41796875 0.45416666704545455 0.4203125 0.46666666704545456 0.434375 0.4805555556818182 0.434375 0.4944444443181818 0.43671875 0.49722222272727273 0.43515625 0.5013888886363637 0.4375 0.5041666670454545 0.4328125 0.5208333329545455 0.43515625 0.525 0.4359375 0.5402777772727273 0.43359375 0.55 0.43515625 0.5527777772727273 0.43125 0.6138888886363636 0.43203125 0.6611111113636364 0.4296875 0.7 0.43203125 0.7125 0.44140625 0.7263888886363636 0.453125 0.725 0.453125 0.7180555556818181 0.465625 0.7152777772727272 0.5296875 0.7166666670454545 0.553125 0.7111111113636364 0.59140625 0.7097222227272727 0.6015625 0.7138888886363636 0.6046875 0.7097222227272727 0.603125 0.7055555556818182 0.60703125 0.6972222227272727 0.60703125 0.6902777772727272 0.609375 0.6888888886363637 0.6078125 0.6777777772727273 0.6140625 0.6680555556818181 0.61015625 0.6638888886363636 0.60859375 0.6513888886363636 0.609375 0.5847222227272727 0.60703125 0.5791666670454546 0.609375 0.5708333329545454 0.609375 0.5472222227272727 0.6046875 0.5291666670454546 0.6 0.48333333295454545 0.61171875 0.475 0.61640625 0.46666666704545456 0.61796875 0.4513888886363636 0.61328125 0.44166666704545454 0.61640625 0.4375 0.60390625 0.4458333329545454 0.60390625 0.44166666704545454 0.5953125 0.43333333295454546 0.590625 0.40416666704545456 0.59140625 0.3930555556818182 0.58125 0.33472222272727276 0.57734375 0.3277777772727272 0.57578125 0.30972222272727273 0.56640625 0.28888888863636364 0.5671875 0.2791666670454545 0.56328125 0.275 0.5609375 0.2638888886363636 0.54140625 0.2569444443181818 0.496875 0.25416666704545454 0.49375 0.25416666704545454 0.484375 0.2625 0.46953125 0.2652777772727273 0.4640625 0.2708333329545455 0.46328125 0.2972222227272728
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\labels\BubatBarat_20260315_074418_jpg.rf.7b0c504ffa08fbca233eb14afe66c6f4.txt,38,format_bukan_5_kolom,2 0.31328125 0.17916666704545453 0.303125 0.1805555556818182 0.2984375 0.18888888863636363 0.30078125 0.2 0.2890625 0.20972222272727273 0.284375 0.23888888863636362 0.28984375 0.24166666704545453 0.34140625 0.23611111136363638 0.36015625 0.2430555556818182 0.37890625 0.2791666670454545 0.37734375 0.28194444431818183 0.38671875 0.325 0.38671875 0.3375 0.390625 0.33472222272727276 0.39765625 0.34166666704545456 0.40078125 0.35138888863636364 0.40390625 0.35138888863636364 0.403125 0.34166666704545456 0.41953125 0.2763888886363636 0.4234375 0.24722222272727273 0.42109375 0.24444444431818182 0.42578125 0.24027777727272728 0.421875 0.2375 0.421875 0.2319444443181818 0.4265625 0.22361111136363637 0.4234375 0.20972222272727273 0.42734375 0.19583333295454547 0.4234375 0.19166666704545454 0.415625 0.15416666704545454 0.41015625 0.14444444431818182 0.40390625 0.12222222272727272 0.37890625 0.11527777727272728 0.374609375 0.11527777727272728 0.34453125 0.11805555568181819 0.3359375 0.12361111136363637 0.32265625 0.1486111113636364 0.31328125 0.17916666704545453
